time,Pressure,Flow ,event,evenеt title
1530075611,60.5,0,0,
1530075619,60.55,0,0,
1530075627,61.04,0,0,
1530075635,60.71,0,0,
1530075643,60.84,0,0,
1530075651,61.21,0,0,
1530075659,61,0,0,
1530075667,60.55,0,0,
1530075675,61.29,0,0,
1530075683,61.28,0,0,
1530075691,61.27,0,0,
1530075699,60.59,0,0,
1530075707,61.39,0,0,
1530075715,60.66,0,0,
1530075723,60.95,0,0,
1530075731,61.23,0,0,
1530075739,61.36,0,0,
1530075747,61.06,0,0,
1530075755,60.86,0,0,
1530075763,60.74,0,0,
1530075771,60.75,0,0,
1530075779,60.52,0,0,
1530075787,60.59,0,0,
1530075795,61.15,0,0,
1530075803,60.85,0,0,
1530075811,60.64,0,0,
1530075819,60.65,0,0,
1530075827,61.17,0,0,
1530075835,61.24,0,0,
1530075843,60.88,0,0,
1530075851,60.81,0,0,
1530075859,61.24,0,0,
1530075867,60.6,0,0,
1530075875,61.12,0,0,
1530075883,61.1,0,0,
1530075891,60.83,0,0,
1530075899,60.87,0,0,
1530075907,61.11,0,0,
1530075915,61.5,0,0,
1530075923,61.07,0,0,
1530075931,61.29,0,0,
1530075939,60.73,0,0,
1530075947,61.05,0,0,
1530075955,60.95,0,0,
1530075963,60.83,0,0,
1530075971,61.29,0,0,
1530075979,60.98,0,0,
1530075987,61.08,0,0,
1530075995,61.36,0,0,
1530076003,60.58,0,0,
1530076011,61.34,0,0,
1530076019,60.68,0,0,
1530076027,60.53,0,0,
1530076035,60.76,0,0,
1530076043,61.41,0,0,
1530076051,60.67,0,0,
1530076059,60.76,0,0,
1530076067,60.65,0,0,
1530076075,60.61,0,0,
1530076083,61.33,0,0,
1530076091,60.8,0,0,
1530076099,61.1,0,0,
1530076107,61.28,0,0,
1530076115,60.61,0,0,
1530076123,60.86,0,0,
1530076131,60.64,0,0,
1530076139,61.29,0,0,
1530076147,61.06,0,0,
1530076155,61.12,0,0,
1530076163,60.64,0,0,
1530076171,60.87,0,0,
1530076179,61.3,0,0,
1530076187,61.22,0,0,
1530076195,60.84,0,0,
1530076203,61.05,0,0,
1530076211,60.89,0,0,
1530076219,60.56,0,0,
1530076227,61.2,0,0,
1530076235,60.75,0,0,
1530076243,61.02,0,0,
1530076251,61.24,0,0,
1530076259,60.93,0,0,
1530076267,61.41,0,0,
1530076275,60.66,0,0,
1530076283,61.06,0,0,
1530076291,60.55,0,0,
1530076299,61.09,0,0,
1530076307,61.3,0,0,
1530076315,60.99,0,0,
1530076323,60.6,0,0,
1530076331,60.74,0,0,
1530076339,60.8,0,0,
1530076347,61.04,0,0,
1530076355,60.92,0,0,
1530076363,61.03,0,0,
1530076371,61.06,0,0,
1530076379,61.19,0,0,
1530076387,61.01,0,0,
1530076395,61.16,0,0,
1530076403,61.31,0,0,
1530076411,61.15,0,0,
1530076419,60.82,0,0,
1530076427,61.36,0,0,
1530076435,61.29,0,0,
1530076443,60.64,0,0,
1530076451,60.58,0,0,
1530076459,60.91,0,0,
1530076467,61.37,0,0,
1530076475,60.8,0,0,
1530076483,61,0,0,
1530076491,60.7,0,0,
1530076499,61.3,0,0,
1530076507,60.79,0,0,
1530076515,61.09,0,0,
1530076523,61.23,0,0,
1530076531,60.9,0,0,
1530076539,60.77,0,0,
1530076547,61.04,0,0,
1530076555,60.85,0,0,
1530076563,61.16,0,0,
1530076571,61.27,0,0,
1530076579,60.98,0,0,
1530076587,60.99,0,0,
1530076595,61.39,0,0,
1530076603,61.06,0,0,
1530076611,60.69,0,0,
1530076619,61.35,0,0,
1530076627,60.58,0,0,
1530076635,60.87,0,0,
1530076643,61.34,0,0,
1530076651,60.95,0,0,
1530076659,61.19,0,0,
1530076667,61.2,0,0,
1530076675,60.9,0,0,
1530076683,61.44,0,0,
1530076691,60.84,0,0,
1530076699,61.43,0,0,
1530076707,60.76,0,0,
1530076715,60.76,0,0,
1530076723,60.56,0,0,
1530076731,61.23,0,0,
1530076739,61.12,0,0,
1530076747,61.12,0,0,
1530076755,60.83,0,0,
1530076763,61.11,0,0,
1530076771,61.18,0,0,
1530076779,61.21,0,0,
1530076787,61.4,0,0,
1530076795,60.57,0,0,
1530076803,60.86,0,0,
1530076811,61.4,0,0,
1530076819,60.91,0,0,
1530076827,60.92,0,0,
1530076835,61.41,0,0,
1530076843,61.07,0,0,
1530076851,60.84,0,0,
1530076859,61.38,0,0,
1530076867,61.42,0,0,
1530076875,60.81,0,0,
1530076883,60.77,0,0,
1530076891,61.35,0,0,
1530076899,60.63,0,0,
1530076907,61.15,0,0,
1530076915,61.47,0,0,
1530076923,60.86,0,0,
1530076931,61.15,0,0,
1530076939,61.2,0,0,
1530076947,61.17,0,0,
1530076955,61.33,0,0,
1530076963,61.25,0,0,
1530076971,61.47,0,0,
1530076979,61.25,0,0,
1530076987,61.4,0,0,
1530076995,61.19,0,0,
1530077003,61.13,0,0,
1530077011,61.15,0,0,
1530077019,60.77,0,0,
1530077027,61.28,0,0,
1530077035,60.53,0,0,
1530077043,60.72,0,0,
1530077051,61.22,0,0,
1530077059,61.35,0,0,
1530077067,60.73,0,0,
1530077075,60.95,0,0,
1530077083,60.68,0,0,
1530077091,60.65,0,0,
1530077099,61.46,0,0,
1530077107,60.58,0,0,
1530077115,61.03,0,0,
1530077123,60.64,0,0,
1530077131,61.39,0,0,
1530077139,61.35,0,0,
1530077147,61.49,0,0,
1530077155,61.05,0,0,
1530077163,60.98,0,0,
1530077171,61.43,0,0,
1530077179,61.11,0,0,
1530077187,60.76,0,0,
1530077195,60.97,0,0,
1530077203,61.28,0,0,
1530077211,60.79,0,0,
1530077219,60.83,0,0,
1530077227,60.97,0,0,
1530077235,61.43,0,0,
1530077243,60.65,0,0,
1530077251,60.91,0,0,
1530077259,61.08,0,0,
1530077267,61.32,0,0,
1530077275,61.09,0,0,
1530077283,60.84,0,0,
1530077291,60.75,0,0,
1530077299,60.71,0,0,
1530077307,60.51,0,0,
1530077315,60.87,0,0,
1530077323,60.69,0,0,
1530077331,60.52,0,0,
1530077339,60.89,0,0,
1530077347,61.23,0,0,
1530077355,61.25,0,0,
1530077363,60.53,0,0,
1530077371,60.92,0,0,
1530077379,61.42,0,0,
1530077387,61.48,0,0,
1530077395,60.62,0,0,
1530077403,60.88,0,0,
1530077411,60.78,0,0,
1530077419,60.85,0,0,
1530077427,61.14,0,0,
1530077435,61.23,0,0,
1530077443,60.8,0,0,
1530077451,61.12,0,0,
1530077459,61.09,0,0,
1530077467,61.1,0,0,
1530077475,60.98,0,0,
1530077483,60.75,0,0,
1530077491,60.59,0,0,
1530077499,60.95,0,0,
1530077507,61.12,0,0,
1530077515,61,0,0,
1530077523,60.82,0,0,
1530077531,60.53,0,0,
1530077539,60.94,0,0,
1530077547,61.13,0,0,
1530077555,60.88,0,0,
1530077563,60.55,0,0,
1530077571,61.45,0,0,
1530077579,60.92,0,0,
1530077587,61.36,0,0,
1530077595,60.78,0,0,
1530077603,61.37,0,0,
1530077611,60.93,0,0,
1530077619,61.14,0,0,
1530077627,60.75,0,0,
1530077635,60.53,0,0,
1530077643,61.04,0,0,
1530077651,60.63,0,0,
1530077659,60.94,0,0,
1530077667,60.59,0,0,
1530077675,61.09,0,0,
1530077683,60.61,0,0,
1530077691,61.02,0,0,
1530077699,61.45,0,0,
1530077707,60.69,0,0,
1530081220,60.7,1.87,2,Toilet
1530081228,58.48,1.53,2,Toilet
1530081236,57,1.92,2,Toilet
1530081244,55.76,1.73,2,Toilet
1530081252,54.47,1.56,2,Toilet
1530081260,59.11,1.5,2,Toilet
1530081268,58.87,1.95,2,Toilet
1530081276,59.16,1.8,2,Toilet
1530081284,59.4,1.82,2,Toilet
1530081292,59.31,1.59,2,Toilet
1530081300,58.82,1.51,2,Toilet
1530081308,59.64,1.78,2,Toilet
1530081316,59.23,1.78,2,Toilet
1530081324,58.98,1.72,2,Toilet
1530081332,59.37,1.54,2,Toilet
1530081340,59.3,1.93,2,Toilet
1530081348,59.62,1.57,2,Toilet
1530081356,59.45,1.72,2,Toilet
1530081364,59.28,1.8,2,Toilet
1530081372,59.43,1.83,2,Toilet
1530081380,59.25,1.54,2,Toilet
1530081388,59.01,1.86,2,Toilet
1530081396,59.2,1.78,2,Toilet
1530081404,59,1.98,2,Toilet
1530081412,58.94,1.62,2,Toilet
1530081420,59.21,1.86,2,Toilet
1530081428,59.28,1.52,2,Toilet
1530081436,58.95,1.76,2,Toilet
1530077939,61.36,0,0,
1530077947,60.89,0,0,
1530077955,60.65,0,0,
1530077963,61.3,0,0,
1530077971,60.83,0,0,
1530077979,60.87,0,0,
1530077987,60.6,0,0,
1530077995,60.61,0,0,
1530078003,60.88,0,0,
1530078011,61.16,0,0,
1530078019,61.31,0,0,
1530078027,61.01,0,0,
1530078035,61.03,0,0,
1530078043,60.6,0,0,
1530078051,60.61,0,0,
1530078059,61.44,0,0,
1530078067,61.19,0,0,
1530078075,61.16,0,0,
1530078083,61.11,0,0,
1530078091,61.25,0,0,
1530078099,60.71,0,0,
1530078107,61.3,0,0,
1530078115,61.2,0,0,
1530078123,60.87,0,0,
1530078131,61.28,0,0,
1530078139,61.42,0,0,
1530078147,61.46,0,0,
1530078155,60.68,0,0,
1530078163,61.39,0,0,
1530078171,60.95,0,0,
1530078179,60.57,0,0,
1530078187,60.71,0,0,
1530078195,61.45,0,0,
1530078203,60.94,0,0,
1530078211,61.3,0,0,
1530078219,60.79,0,0,
1530078227,60.66,0,0,
1530078235,60.62,0,0,
1530078243,60.55,0,0,
1530078251,61.46,0,0,
1530078259,61.07,0,0,
1530078267,61.06,0,0,
1530078275,61.21,0,0,
1530081220,60.7,1.87,2,Toilet
1530081228,58.48,1.53,2,Toilet
1530081236,57,1.92,2,Toilet
1530081244,55.76,1.73,2,Toilet
1530081252,54.47,1.56,2,Toilet
1530081260,59.11,1.5,2,Toilet
1530081268,58.87,1.95,2,Toilet
1530081276,59.16,1.8,2,Toilet
1530081284,59.4,1.82,2,Toilet
1530081292,59.31,1.59,2,Toilet
1530081300,58.82,1.51,2,Toilet
1530081308,59.64,1.78,2,Toilet
1530081316,59.23,1.78,2,Toilet
1530081324,58.98,1.72,2,Toilet
1530081332,59.37,1.54,2,Toilet
1530081340,59.3,1.93,2,Toilet
1530081348,59.62,1.57,2,Toilet
1530081356,59.45,1.72,2,Toilet
1530081364,59.28,1.8,2,Toilet
1530081372,59.43,1.83,2,Toilet
1530081380,59.25,1.54,2,Toilet
1530081388,59.01,1.86,2,Toilet
1530081396,59.2,1.78,2,Toilet
1530081404,59,1.98,2,Toilet
1530081412,58.94,1.62,2,Toilet
1530081420,59.21,1.86,2,Toilet
1530081428,59.28,1.52,2,Toilet
1530081436,58.95,1.76,2,Toilet
1530078507,60.78,0,0,
1530078515,60.73,0,0,
1530078523,61.02,0,0,
1530078531,60.85,0,0,
1530078539,60.74,0,0,
1530078547,60.7,0,0,
1530078555,60.8,0,0,
1530078563,60.93,0,0,
1530078571,61.49,0,0,
1530078579,60.74,0,0,
1530078587,60.97,0,0,
1530078595,60.57,0,0,
1530078603,61.39,0,0,
1530078611,61.11,0,0,
1530078619,61.1,0,0,
1530078627,60.73,0,0,
1530078635,61.16,0,0,
1530078643,60.75,0,0,
1530078651,60.92,0,0,
1530078659,61.45,0,0,
1530078667,61.46,0,0,
1530078675,60.72,0,0,
1530078683,61,0,0,
1530078691,61.35,0,0,
1530078699,60.78,0,0,
1530078707,60.55,0,0,
1530078715,61.16,0,0,
1530078723,61.33,0,0,
1530078731,60.74,0,0,
1530078739,61.45,0,0,
1530078747,60.56,0,0,
1530078755,60.77,0,0,
1530078763,61.11,0,0,
1530078771,60.53,0,0,
1530078779,60.71,0,0,
1530078787,61.25,0,0,
1530078795,61.42,0,0,
1530078803,61.48,0,0,
1530078811,61.39,0,0,
1530078819,60.55,0,0,
1530078827,60.84,0,0,
1530078835,60.59,0,0,
1530078843,60.6,0,0,
1530078851,60.74,0,0,
1530078859,61.17,0,0,
1530078867,61.1,0,0,
1530078875,61.26,0,0,
1530078883,61.25,0,0,
1530078891,60.98,0,0,
1530078899,61.19,0,0,
1530078907,60.6,0,0,
1530078915,60.91,0,0,
1530078923,61.08,0,0,
1530078931,61.32,0,0,
1530078939,60.91,0,0,
1530078947,61.19,0,0,
1530078955,60.53,0,0,
1530078963,61.23,0,0,
1530078971,61.41,0,0,
1530078979,60.74,0,0,
1530078987,61.45,0,0,
1530078995,61.48,0,0,
1530079003,60.53,0,0,
1530079011,61.07,0,0,
1530079019,60.79,0,0,
1530079027,60.87,0,0,
1530079035,60.82,0,0,
1530079043,61.31,0,0,
1530079051,61.18,0,0,
1530079059,61.07,0,0,
1530079067,60.51,0,0,
1530079075,60.56,0,0,
1530079083,60.56,0,0,
1530079091,61.48,0,0,
1530079099,61.23,0,0,
1530079107,61.24,0,0,
1530079115,60.94,0,0,
1530079123,60.88,0,0,
1530079131,60.78,0,0,
1530079139,60.61,0,0,
1530079147,61.02,0,0,
1530079155,60.94,0,0,
1530079163,61.32,0,0,
1530079171,61.19,0,0,
1530079179,61.19,0,0,
1530079187,60.67,0,0,
1530079195,60.7,0,0,
1530079203,61.44,0,0,
1530079211,60.58,0,0,
1530079219,60.52,0,0,
1530079227,61.01,0,0,
1530079235,61.04,0,0,
1530079243,61.36,0,0,
1530079251,60.67,0,0,
1530079259,61.14,0,0,
1530079267,61.34,0,0,
1530079275,60.8,0,0,
1530079283,61.28,0,0,
1530079291,61.49,0,0,
1530079299,60.51,0,0,
1530079307,61.19,0,0,
1530079315,61.16,0,0,
1530079323,61.01,0,0,
1530079331,61.04,0,0,
1530079339,60.89,0,0,
1530079347,60.73,0,0,
1530079355,60.6,0,0,
1530079363,61.38,0,0,
1530079371,60.92,0,0,
1530079379,60.86,0,0,
1530079387,61.49,0,0,
1530079395,61.34,0,0,
1530079403,61.06,0,0,
1530079411,60.68,0,0,
1530079419,60.9,0,0,
1530079427,60.76,0,0,
1530079435,61.37,0,0,
1530079443,61.03,0,0,
1530079451,61.47,0,0,
1530079459,60.87,0,0,
1530079467,61.28,0,0,
1530079475,61.37,0,0,
1530079483,61.41,0,0,
1530079491,60.69,0,0,
1530079499,60.81,0,0,
1530079507,61.36,0,0,
1530079515,60.62,0,0,
1530079523,60.9,0,0,
1530079531,60.58,0,0,
1530079539,60.72,0,0,
1530079547,60.64,0,0,
1530079555,61.34,0,0,
1530079563,61.01,0,0,
1530079571,60.74,0,0,
1530079579,61.32,0,0,
1530079587,61.18,0,0,
1530079595,60.53,0,0,
1530079603,61.44,0,0,
1530079611,60.95,0,0,
1530079619,61.03,0,0,
1530079627,60.99,0,0,
1530079635,60.64,0,0,
1530079643,60.92,0,0,
1530079651,61.06,0,0,
1530079659,60.67,0,0,
1530079667,60.67,0,0,
1530079675,60.53,0,0,
1530079683,60.56,0,0,
1530079691,60.9,0,0,
1530079699,60.68,0,0,
1530079707,60.92,0,0,
1530079715,61.28,0,0,
1530079723,61.42,0,0,
1530079731,61.47,0,0,
1530079739,60.97,0,0,
1530079747,61.4,0,0,
1530079755,60.69,0,0,
1530079763,61.01,0,0,
1530079771,60.54,0,0,
1530079779,60.66,0,0,
1530079787,61.14,0,0,
1530079795,60.95,0,0,
1530079803,60.74,0,0,
1530079811,60.54,0,0,
1530079819,60.8,0,0,
1530079827,61.32,0,0,
1530079835,60.75,0,0,
1530079843,61.08,0,0,
1530079851,61.41,0,0,
1530079859,60.54,0,0,
1530079867,60.76,0,0,
1530079875,61.36,0,0,
1530079883,61.32,0,0,
1530079891,61.49,0,0,
1530079899,61.38,0,0,
1530079907,60.73,0,0,
1530079915,60.58,0,0,
1530079923,61.48,0,0,
1530079931,60.6,0,0,
1530079939,61.26,0,0,
1530079947,61.18,0,0,
1530079955,60.85,0,0,
1530079963,61.37,0,0,
1530079971,60.79,0,0,
1530079979,61.11,0,0,
1530079987,61.13,0,0,
1530079995,60.91,0,0,
1530080003,60.76,0,0,
1530080011,61.36,0,0,
1530080019,61.32,0,0,
1530080027,61.08,0,0,
1530080035,61.16,0,0,
1530080043,60.64,0,0,
1530080051,61.2,0,0,
1530080059,60.95,0,0,
1530080067,60.7,0,0,
1530080075,60.64,0,0,
1530080083,60.51,0,0,
1530080091,60.75,0,0,
1530080099,60.59,0,0,
1530080107,61.17,0,0,
1530080115,61.19,0,0,
1530080123,60.77,0,0,
1530080131,61.01,0,0,
1530080139,60.8,0,0,
1530080147,60.79,0,0,
1530080155,60.68,0,0,
1530080163,60.64,0,0,
1530080171,60.68,0,0,
1530080179,61.26,0,0,
1530080187,60.76,0,0,
1530080195,61.08,0,0,
1530080203,61.11,0,0,
1530080211,61.49,0,0,
1530080219,60.97,0,0,
1530080227,61.2,0,0,
1530080235,60.75,0,0,
1530080243,60.5,0,0,
1530080251,60.74,0,0,
1530080259,61.23,0,0,
1530080267,60.66,0,0,
1530080275,60.67,0,0,
1530080283,61.03,0,0,
1530080291,60.99,0,0,
1530080299,61.2,0,0,
1530080307,60.67,0,0,
1530080315,61.39,0,0,
1530080323,60.85,0,0,
1530080331,60.54,0,0,
1530080339,61.22,0,0,
1530080347,60.54,0,0,
1530080355,60.92,0,0,
1530080363,60.83,0,0,
1530080371,61.01,0,0,
1530080379,61.3,0,0,
1530080387,60.86,0,0,
1530080395,60.74,0,0,
1530080403,60.79,0,0,
1530080411,60.65,0,0,
1530080419,61.26,0,0,
1530080427,60.77,0,0,
1530080435,61.31,0,0,
1530080443,60.81,0,0,
1530080451,61.03,0,0,
1530080459,60.95,0,0,
1530080467,60.81,0,0,
1530080475,61.08,0,0,
1530080483,60.61,0,0,
1530080491,61.05,0,0,
1530080499,61.1,0,0,
1530080507,60.68,0,0,
1530080515,60.75,0,0,
1530080523,60.64,0,0,
1530080531,61.28,0,0,
1530080539,60.71,0,0,
1530080547,60.51,0,0,
1530080555,60.99,0,0,
1530080563,60.79,0,0,
1530080571,61.31,0,0,
1530080579,60.75,0,0,
1530080587,61.24,0,0,
1530080595,61.09,0,0,
1530080603,61.27,0,0,
1530080611,60.96,0,0,
1530080619,61.33,0,0,
1530080627,61.18,0,0,
1530080635,60.86,0,0,
1530080643,60.56,0,0,
1530080651,61.11,0,0,
1530080659,60.85,0,0,
1530080667,61.04,0,0,
1530080675,61.32,0,0,
1530080683,61.06,0,0,
1530080691,60.86,0,0,
1530080699,61.43,0,0,
1530080707,60.79,0,0,
1530080715,60.87,0,0,
1530080723,60.68,0,0,
1530080731,60.67,0,0,
1530080739,61.3,0,0,
1530080747,61.32,0,0,
1530080755,61.03,0,0,
1530080763,60.58,0,0,
1530080771,61.46,0,0,
1530080779,60.61,0,0,
1530080787,61.48,0,0,
1530080795,60.63,0,0,
1530080803,60.5,0,0,
1530080811,61.28,0,0,
1530080819,61.38,0,0,
1530080827,60.81,0,0,
1530080835,60.94,0,0,
1530080843,61.14,0,0,
1530080851,61.3,0,0,
1530080859,61.07,0,0,
1530080867,61.43,0,0,
1530080875,61.37,0,0,
1530080883,60.95,0,0,
1530080891,60.86,0,0,
1530080899,60.96,0,0,
1530080907,61.46,0,0,
1530080915,61.47,0,0,
1530080923,60.71,0,0,
1530080931,60.74,0,0,
1530080939,61.27,0,0,
1530080947,61.38,0,0,
1530080955,60.53,0,0,
1530080963,60.65,0,0,
1530080971,60.76,0,0,
1530080979,60.94,0,0,
1530080987,60.83,0,0,
1530080995,60.51,0,0,
1530081003,61.17,0,0,
1530081011,60.72,0,0,
1530081019,60.98,0,0,
1530081027,61.11,0,0,
1530081035,61.1,0,0,
1530081043,60.65,0,0,
1530081051,61.24,0,0,
1530081059,60.77,0,0,
1530081067,60.8,0,0,
1530081075,60.77,0,0,
1530081083,61.31,0,0,
1530081091,60.76,0,0,
1530081099,60.85,0,0,
1530081107,60.63,0,0,
1530081115,61.05,0,0,
1530081123,60.64,0,0,
1530081131,60.9,0,0,
1530081139,60.77,0,0,
1530081147,60.74,0,0,
1530081155,60.72,0,0,
1530081163,61.41,0,0,
1530081171,60.8,0,0,
1530081179,61,0,0,
1530081187,61.01,0,0,
1530081195,60.69,0,0,
1530081203,60.55,0,0,
1530081211,60.9,0,0,
1530081219,60.64,0,0,
1530081227,60.96,0,0,
1530081235,61.43,0,0,
1530081243,61.11,0,0,
1530081251,61.01,0,0,
1530081259,60.68,0,0,
1530081267,61.03,0,0,
1530081275,60.79,0,0,
1530081283,61.3,0,0,
1530081291,61.08,0,0,
1530081299,60.66,0,0,
1530081307,60.51,0,0,
1530081315,60.54,0,0,
1530081323,61.2,0,0,
1530081331,60.53,0,0,
1530081339,61.35,0,0,
1530081347,61.4,0,0,
1530081355,61.4,0,0,
1530081363,61.19,0,0,
1530081371,60.81,0,0,
1530081379,61.28,0,0,
1530081387,61.25,0,0,
1530081395,60.85,0,0,
1530081403,60.64,0,0,
1530081411,60.72,0,0,
1530081419,60.83,0,0,
1530081427,60.92,0,0,
1530081435,61.47,0,0,
1530081443,60.89,0,0,
1530081451,61.05,0,0,
1530081459,61.5,0,0,
1530081467,60.9,0,0,
1530081475,60.86,0,0,
1530081483,61.13,0,0,
1530081491,61.36,0,0,
1530081499,61.01,0,0,
1530081507,61.3,0,0,
1530081515,61.27,0,0,
1530081523,61,0,0,
1530081531,61.36,0,0,
1530081539,61.43,0,0,
1530081547,60.97,0,0,
1530081555,61.02,0,0,
1530081563,60.97,0,0,
1530081571,61.05,0,0,
1530081579,61.32,0,0,
1530081587,60.74,0,0,
1530081595,60.89,0,0,
1530081603,61.11,0,0,
1530081611,60.73,0,0,
1530081619,61.2,0,0,
1530081627,61.14,0,0,
1530081635,61.23,0,0,
1530081643,61.37,0,0,
1530081651,60.88,0,0,
1530081659,61.18,0,0,
1530081667,60.76,0,0,
1530081675,60.95,0,0,
1530081683,60.98,0,0,
1530081691,61.34,0,0,
1530081699,60.67,0,0,
1530081707,60.65,0,0,
1530081715,61.08,0,0,
1530081723,60.64,0,0,
1530081731,60.64,0,0,
1530081739,60.55,0,0,
1530081747,60.91,0,0,
1530081755,61.18,0,0,
1530081763,60.65,0,0,
1530081771,60.8,0,0,
1530081779,61.1,0,0,
1530081787,60.7,0,0,
1530081795,61.43,0,0,
1530081803,61.36,0,0,
1530081811,61.23,0,0,
1530081819,60.76,0,0,
1530081827,61.33,0,0,
1530081835,61.34,0,0,
1530081843,61.24,0,0,
1530081851,60.87,0,0,
1530081859,60.61,0,0,
1530081867,60.97,0,0,
1530081875,61.38,0,0,
1530081883,61.17,0,0,
1530081891,60.96,0,0,
1530081899,61.17,0,0,
1530081907,61.26,0,0,
1530081915,60.59,0,0,
1530081923,60.69,0,0,
1530081931,60.64,0,0,
1530081939,60.54,0,0,
1530081947,60.87,0,0,
1530081955,61.01,0,0,
1530081963,60.72,0,0,
1530081971,60.71,0,0,
1530081979,61.38,0,0,
1530081987,61.06,0,0,
1530081995,61.33,0,0,
1530082003,61.12,0,0,
1530082011,60.53,0,0,
1530082019,60.98,0,0,
1530082027,61.5,0,0,
1530082035,60.99,0,0,
1530082043,60.94,0,0,
1530082051,61.15,0,0,
1530082059,61.16,0,0,
1530082067,60.76,0,0,
1530082075,61.38,0,0,
1530082083,60.84,0,0,
1530082091,60.78,0,0,
1530082099,60.62,0,0,
1530082107,60.93,0,0,
1530082115,61.17,0,0,
1530082123,60.92,0,0,
1530082131,60.75,0,0,
1530082139,60.71,0,0,
1530082147,60.64,0,0,
1530082155,60.96,0,0,
1530082163,61.06,0,0,
1530082171,60.68,0,0,
1530082179,61.28,0,0,
1530082187,61.08,0,0,
1530082195,60.67,0,0,
1530082203,60.55,0,0,
1530082211,61.43,0,0,
1530082219,61.11,0,0,
1530082227,61.33,0,0,
1530082235,61.24,0,0,
1530082243,60.84,0,0,
1530082251,60.98,0,0,
1530082259,60.76,0,0,
1530082267,60.93,0,0,
1530082275,60.61,0,0,
1530082283,60.59,0,0,
1530082291,60.78,0,0,
1530082299,60.85,0,0,
1530082307,60.73,0,0,
1530082315,61.16,0,0,
1530082323,61.13,0,0,
1530082331,61.11,0,0,
1530082339,60.76,0,0,
1530082347,60.9,0,0,
1530082355,60.81,0,0,
1530082363,61.02,0,0,
1530082371,60.61,0,0,
1530082379,60.76,0,0,
1530082387,61.39,0,0,
1530082395,61.3,0,0,
1530082403,61.22,0,0,
1530082411,60.78,0,0,
1530082419,61.04,0,0,
1530082427,61.43,0,0,
1530082435,60.97,0,0,
1530082443,60.54,0,0,
1530082451,61.32,0,0,
1530082459,61.45,0,0,
1530082467,61.17,0,0,
1530082475,60.91,0,0,
1530082483,60.56,0,0,
1530082491,60.9,0,0,
1530082499,61.33,0,0,
1530082507,61.37,0,0,
1530082515,61.23,0,0,
1530082523,61.16,0,0,
1530082531,60.95,0,0,
1530082539,61.07,0,0,
1530082547,61.39,0,0,
1530082555,60.76,0,0,
1530082563,61.3,0,0,
1530082571,61.11,0,0,
1530082579,60.68,0,0,
1530082587,60.67,0,0,
1530082595,61.4,0,0,
1530082603,60.76,0,0,
1530082611,61.47,0,0,
1530082619,61.37,0,0,
1530082627,61.14,0,0,
1530082635,60.57,0,0,
1530082643,61.09,0,0,
1530082651,60.52,0,0,
1530082659,61.05,0,0,
1530082667,60.74,0,0,
1530082675,60.91,0,0,
1530082683,60.88,0,0,
1530082691,60.76,0,0,
1530082699,60.79,0,0,
1530082707,61.02,0,0,
1530082715,61.27,0,0,
1530082723,60.66,0,0,
1530082731,60.58,0,0,
1530082739,60.95,0,0,
1530082747,60.9,0,0,
1530082755,60.95,0,0,
1530082763,60.7,0,0,
1530082771,60.73,0,0,
1530082779,61.05,0,0,
1530082787,61.04,0,0,
1530082795,60.68,0,0,
1530082803,60.63,0,0,
1530082811,61.26,0,0,
1530082819,61.48,0,0,
1530082827,61.22,0,0,
1530082835,60.7,0,0,
1530082843,60.86,0,0,
1530082851,61.17,0,0,
1530082859,60.87,0,0,
1530082867,61.42,0,0,
1530082875,61.35,0,0,
1530082883,61.07,0,0,
1530082891,61.35,0,0,
1530082899,61.22,0,0,
1530082907,61.32,0,0,
1530082915,61.44,0,0,
1530082923,61.13,0,0,
1530082931,60.54,0,0,
1530082939,60.51,0,0,
1530082947,61.11,0,0,
1530082955,60.85,0,0,
1530082963,60.71,0,0,
1530082971,60.63,0,0,
1530082979,61.41,0,0,
1530082987,60.63,0,0,
1530082995,61.08,0,0,
1530083003,60.62,0,0,
1530083011,60.51,0,0,
1530083019,60.7,0,0,
1530083027,60.98,0,0,
1530083035,60.6,0,0,
1530083043,60.7,0,0,
1530083051,60.97,0,0,
1530083059,61.04,0,0,
1530083067,61.26,0,0,
1530083075,60.61,0,0,
1530083083,61.15,0,0,
1530083091,61.28,0,0,
1530083099,61.31,0,0,
1530083107,60.52,0,0,
1530083115,60.52,0,0,
1530083123,61.26,0,0,
1530083131,61.27,0,0,
1530083139,61.18,0,0,
1530083147,61.14,0,0,
1530083155,60.63,0,0,
1530083163,60.64,0,0,
1530083171,60.81,0,0,
1530083179,61.2,0,0,
1530083187,60.76,0,0,
1530083195,60.51,0,0,
1530083203,60.7,0,0,
1530083211,61.03,0,0,
1530083219,60.52,0,0,
1530083227,60.99,0,0,
1530083235,61.31,0,0,
1530083243,60.81,0,0,
1530083251,60.59,0,0,
1530083259,61.38,0,0,
1530083267,61.39,0,0,
1530083275,61.1,0,0,
1530083283,61.06,0,0,
1530083291,61.33,0,0,
1530083299,61.31,0,0,
1530083307,60.51,0,0,
1530083315,61.08,0,0,
1530083323,60.87,0,0,
1530083331,61.23,0,0,
1530083339,60.78,0,0,
1530083347,61.18,0,0,
1530083355,61.11,0,0,
1530083363,61.42,0,0,
1530083371,61.24,0,0,
1530083379,61.18,0,0,
1530083387,61.13,0,0,
1530083395,61.22,0,0,
1530083403,61.45,0,0,
1530083411,60.95,0,0,
